77202455,I
31652822,I
85072812,I
80956640,I
58992625,I
25053445,I
65036013,I
78660799,I
83549351,I
13679098,I
30039122,I
45224268,I
34217096,I
20275833,I
91070415,I
26672038,I
63629344,I
11916202,I
13791209,I
70222008,I
19468838,I
37953430,I
63176843,I
12231022,I
90617214,I
67572079,I
22245398,I
40914366,I
77028018,I
30589491,I
99390016,I
45475922,I
45111197,I
96005522,I
46394637,I
92174797,I
98744919,I
70410226,I
25006611,I
95192194,I
94938075,I
92571162,I
79514045,I
12529120,I
44319957,I
54955992,I
34330270,I
79284765,I
53122673,I
17895122,I
63525546,I
72669929,I
60776823,I
95822664,I
47376501,I
76324466,I
49131676,I
24774202,I
60207674,I
30834550,I
24357882,I
28599382,I
57797661,I
22028047,I
78399522,I
86541140,I
97156876,I
93148365,I
87348745,I
96698933,I
11209808,I
66632834,I
26364162,I
46189524,I
89473337,I
99105265,I
76755611,I
74814641,I
33931724,I
91828748,I
78314676,I
97856250,I
86039800,I
33682404,I
23278586,I
70926088,I
30419052,I
73085703,I
63206875,I
71695186,I
48558291,I
62390509,I
37930192,I
23158166,I
75911027,I
18731485,I
32516735,I
96181313,I
63856496,I
93448223,I
82983240,I
12768080,I
93809111,I
17637429,I
20422869,I
55147236,I
37390857,I
63454709,I
93835820,I
53106686,I
10465770,I
78273974,I
55876954,I
97024624,I
89451231,I
53902458,I
29287342,I
95985138,I
17014300,I
51610571,I
11459264,I
45401818,I
46455130,I
84426348,I
38992332,I
81311314,I
39361241,I
76637401,I
90359928,I
34062684,I
77801741,I
84408754,I
78314465,I
75498255,I
15077351,I
68193586,I
64169605,I
16675923,I
86919751,I
95451229,I
15284546,I
12748723,I
27424691,I
34682075,I
38891193,I
62319387,I
28764982,I
29522677,I
63343761,I
28216045,I
62545279,I
53344096,I
19564985,I
48591907,I
64269609,I
51371003,I
18850752,I
88376613,I
32842500,I
96572074,I
45022479,I
74245346,I
22906198,I
30366590,I
88523980,I
12261349,I
44188437,I
73944282,I
24634381,I
85450039,I
22512619,I
71066224,I
41975872,I
11313165,I
30720835,I
54321416,I
89222353,I
44892965,I
88372315,I
74625232,I
19301023,I
93972276,I
94827263,I
19448854,I
64936345,I
38840798,I
51325494,I
50768666,I
48426102,I
10574050,I
59605267,I
25849318,I
20351430,I
46635279,I
79956963,I
63692297,I
13976869,I
19712563,I
82860568,I
53109361,I
65783935,I
47543656,I
13040994,I
32598058,I
95297263,I
47773789,I
19374367,I
85136413,I
87511849,I
18535640,I
61205125,I
52814548,I
61468218,I
15848264,I
33133592,I
92756960,I
85156319,I
43534610,I
73109779,I
13493414,I
38839145,I
98484317,I
96316744,I
73459694,I
20096126,I
44217762,I
86315787,I
86131835,I
85151827,I
48711845,I
51149696,I
59891015,I
76432958,I
30432487,I
80356298,I
24702395,I
25664113,I
77894608,I
35843701,I
85898576,I
13496736,I
11109079,I
73534467,I
89679035,I
54930934,I
20874404,I
13579475,I
91229779,I
48091973,I
63359395,I
46511381,I
64176834,I
17696852,I
11947779,I
71603234,I
10737964,I
59425345,I
86960338,I
40675191,I
81027157,I
12426107,I
26681141,I
46436891,I
32603114,I
98338745,I
19973010,I
10309675,I
36307087,I
97876992,I
26906890,I
44435613,I
52831764,I
49416356,I
32049335,I
74057466,I
14147420,I
80935199,I
25804077,I
62100895,I
90689367,I
81397176,I
70356708,I
51707090,I
60567989,I
30454016,I
80469419,I
98232211,I
75683528,I
55752326,I
13031279,I
65862693,I
79500159,I
11869955,I
28081794,I
86503713,I
56864404,I
55726186,I
84804149,I
13413132,I
79239727,I
99003138,I
29857168,I
83949087,I
66120906,I
81168811,I
40716385,I
19434638,I
97154586,I
17611228,I
59655893,I
10730768,I
92393641,I
72918169,I
95534146,I
55464889,I
95265461,I
58278432,I
39727784,I
45430598,I
94233794,I
80202201,I
38551547,I
52599645,I
90652573,I
76437430,I
47223898,I
20776579,I
86041257,I
50616190,I
49655943,I
97350850,I
94316995,I
71619237,I
33568249,I
75031840,I
99438289,I
10212569,I
65990398,I
33677291,I
12674722,I
50130067,I
44695772,I
40437453,I
17507128,I
57735007,I
55105352,I
53431940,I
89082557,I
65412391,I
88832358,I
23515382,I
31179670,I
16727606,I
12345994,I
36677878,I
85897644,I
71787354,I
40566618,I
84390231,I
21476359,I
39979310,I
77248979,I
76474197,I
61989104,I
61822965,I
52240915,I
29953562,I
90006798,I
73797276,I
52513270,I
75054031,I
40280666,I
64812879,I
83007606,I
13830487,I
74508441,I
62935383,I
49063681,I
49828309,I
91991612,I
60135297,I
76945323,I
91970178,I
88194316,I
96555600,I
15021302,I
54501922,I
51853037,I
21847111,I
63650136,I
48906463,I
92106980,I
61247800,I
45803554,I
41933522,I
23332296,I
36907738,I
44335830,I
22203460,I
63908311,I
15742162,I
77694870,I
11126546,I
84191901,I
12192877,I
53974600,I
93998367,I
60342207,I
99416189,I
43435703,I
24977223,I
52311170,I
41829189,I
46280150,I
41697798,I
44590601,I
53885901,I
38220415,I
55004508,I
84175832,I
64047003,I
82876936,I
13376127,I
28416815,I
26521030,I
62937831,I
67085098,I
37289052,I
63287454,I
63239120,I
51230793,I
38361920,I
98738194,I
17507408,I
36550842,I
91304879,I
39854274,I
63668486,I
85620919,I
57173274,I
83984955,I
75426978,I
35635823,I
96313810,I
30248905,I
67863553,I
37770372,I
51730036,I
47471129,I
45345822,I
55542828,I
55864065,I
15350604,I
19968379,I
67894034,I
29785846,I
44822391,I
61900749,I
87006159,I
37587726,I
73452076,I
45068041,I
35188427,I
21645616,I
53263910,I
24108033,I
95167556,I
43958290,I
35692445,I
56798874,I
32351471,I
41433547,I
46869210,I
22479865,I
64658118,I
48733989,I
44568947,I
20401844,I
43024493,I
33558431,I
46026470,I
54517483,I
39644825,I
97080780,I
11849641,I
91201708,I
47596392,I
30875016,I
91137204,I
65566918,I
23383101,I
85213047,I
90341185,I
60431626,I
88863251,I
50785011,I
64215897,I
20385807,I
42596013,I
90135572,I
44615121,I
81853707,I
67829855,I
46595045,I
86989443,I
11911587,I
60186432,I
21261945,I
33447376,I
61912509,I
85672250,I
20571752,I
60899029,I
62393622,I
78284655,I
88883321,I
47175593,I
18032103,I
35010078,I
28402003,I
35446516,I
60943950,I
47272625,I
61387946,I
85179819,I
85228983,I
11010993,I
32381488,I
55612626,I
61918463,I
31606717,I
48906741,I
74394822,I
62061388,I
99760767,I
64818957,I
21155022,I
27397974,I
81339166,I
99080987,I
78323274,I
12410904,I
16022420,I
42955334,I
89009617,I
37866906,I
57513974,I
79789823,I
59952417,I
77592144,I
16684134,I
55772890,I
88775505,I
80024637,I
35690592,I
78291086,I
52505256,I
43285442,I
55254247,I
46719022,I
13132313,I
19339582,I
46572282,I
60306075,I
27949229,I
83975911,I
74652766,I
55321707,I
33710571,I
65899886,I
52319353,I
38069795,I
80444167,I
10619162,I
86501027,I
14198542,I
49583408,I
72366617,I
34818605,I
78908727,I
53843019,I
94669367,I
77086664,I
81915606,I
71996942,I
52527873,I
24637893,I
61227106,I
69727792,I
16820458,I
42346626,I
17603371,I
42598484,I
99289327,I
76320716,I
75856472,I
27078676,I
41955761,I
99104470,I
97517209,I
33961674,I
10934032,I
49549502,I
23199834,I
25220054,I
74357456,I
30144219,I
26246612,I
52693049,I
84170737,I
64845689,I
15601662,I
49553654,I
19247001,I
30332131,I
51454348,I
60986986,I
14911200,I
98947793,I
84684771,I
41132736,I
74606937,I
36765353,I
36525554,I
19081332,I
82171346,I
45441619,I
67812976,I
52283164,I
68304581,I
99840228,I
62684017,I
42668193,I
93365717,I
18898837,I
45803693,I
90337093,I
26964445,I
65354833,I
86906963,I
64787396,I
92056026,I
32227518,I
75884006,I
98592890,I
87905802,I
52805430,I
17841459,I
47354033,I
43516777,I
38132363,I
82225110,I
78986293,I
53564317,I
30172663,I
83691786,I
36093511,I
99812354,I
78482285,I
90648422,I
76962067,I
83282503,I
94471191,I
10186125,I
27042544,I
64336261,I
94176747,I
27844071,I
72238675,I
18168659,I
90585030,I
29330332,I
93329795,I
90347076,I
54343557,I
27423032,I
94958046,I
12346499,I
55746782,I
27382978,I
12744163,I
47616375,I
61915343,I
84528578,I
63456038,I
98622356,I
92645087,I
36436148,I
48952472,I
89902967,I
28318629,I
12630587,I
85054403,I
14520544,I
10568118,I
49946167,I
48215193,I
42426022,I
39026589,I
90011314,I
21765940,I
79736079,I
89738963,I
30372327,I
59808517,I
50207095,I
21953296,I
99237668,I
74172850,I
25805333,I
79296813,I
89824508,I
85543887,I
88636112,I
26480259,I
60252270,I
54833754,I
67358541,I
40466856,I
14360356,I
88955024,I
21605886,I
40169980,I
19681789,I
29538829,I
11689086,I
24179750,I
80720745,I
74677721,I
42057828,I
20358064,I
29954613,I
78061693,I
11840598,I
52468197,I
37338061,I
22977802,I
28878146,I
95381327,I
84833849,I
72087839,I
44107406,I
49754064,I
26181273,I
57722596,I
45226083,I
34673638,I
80136377,I
53255408,I
71653337,I
33044806,I
71533700,I
56579254,I
79050397,I
36557766,I
34431446,I
36138706,I
94761624,I
41103426,I
96158362,I
34347081,I
23728056,I
96996331,I
41392077,I
13158471,I
31775581,I
56561697,I
31371971,I
27864626,I
23651877,I
52797546,I
75231686,I
55423053,I
91326171,I
15163857,I
46130319,I
10173626,I
98229353,I
84589736,I
94391141,I
68343876,I
47721183,I
14920309,I
59688465,I
36175754,I
75420815,I
18846236,I
33614743,I
12971146,I
50610437,I
39455642,I
95067389,I
48139810,I
43813167,I
60442708,I
53199701,I
26420115,I
61163381,I
91747857,I
81341720,I
68450369,I
49437378,I
32187755,I
40064542,I
97098042,I
44261831,I
95752181,I
59460512,I
69969271,I
94336223,I
55228950,I
29228548,I
20884298,I
88209642,I
42534897,I
75703879,I
18240646,I
73201327,I
38689012,I
50574298,I
39530582,I
17298548,I
17062153,I
48661420,I
40233382,I
27108358,I
86015279,I
70417278,I
17608885,I
49385280,I
30025665,I
95328990,I
19547326,I
87078949,I
35635817,I
68370826,I
15498492,I
93223806,I
39188067,I
28663221,I
12853991,I
69594423,I
43145291,I
91838075,I
46816646,I
74772383,I
21660391,I
32050716,I
32217390,I
94621880,I
25732837,I
75724724,I
25827440,I
23343953,I
27315598,I
45019801,I
53468774,I
21642179,I
12338264,I
69572534,I
25122240,I
38230512,I
72030602,I
82917980,I
73967979,I
39588832,I
66186730,I
74790326,I
75052534,I
78751909,I
59788215,I
41120676,I
51485639,I
46787866,I
80432873,I
86417295,I
99252673,I
49963891,I
41391846,I
18992030,I
98580037,I
14102896,I
86357552,I
56044283,I
50515557,I
52785851,I
58310351,I
78104961,I
82817276,I
10295963,I
28642133,I
90867159,I
46921773,I
27288653,I
28508468,I
70842133,I
75965757,I
81745161,I
18698457,I
54860059,I
48646303,I
15472532,I
55507681,I
97876652,I
18762715,I
75742952,I
95994458,I
38606616,I
97178802,I
50823693,I
51341134,I
70835247,I
69473771,I
32192752,I
30531581,I
86300085,I
42252651,I
24218283,I
74139910,I
86661636,I
12706250,I
83544533,I
68023821,I
37814257,I
40631897,I
63778103,I
29303675,I
74383766,I
12056877,I
47815475,I
12047538,I
39314364,I
54349207,I
54121235,I
20640567,I
51704490,I
60762827,I
98621012,I
73962920,I
31766003,I
79216785,I
62316121,I
12900475,I
92533836,I
16027152,I
63623833,I
60695349,I
16662915,I
83465230,I
89947664,I
86388570,I
26889985,I
92823652,I
34129288,I
39265481,I
89077729,I
28465365,I
26572352,I
94971234,I
23011707,I
58080562,I
27119676,I
91854255,I
92403125,I
93830758,I
71899183,I
20563963,I
29111824,I
34364630,I
32683163,I
97004343,I
71888521,I
82359974,I
90895291,I
23187980,I
47925401,I
95114359,I
50399747,I
32647963,I
81406637,I
28259957,I
72144130,I
10523841,I
40703462,I
75417451,I
59080292,I
82739258,I
11226627,I
62977215,I
57264640,I
14261621,I
63119500,I
53732286,I
82969740,I
89452425,I
93625382,I
37164504,I
26358809,I
49828237,I
80002608,I
62726771,I
89538434,I
65921447,I
74727648,I
34965138,I
53040479,I
27180297,I
26021675,I
47715169,I
20322372,I
78392638,I
30719551,I
81084760,I
31257430,I
97398651,I
98970180,I
62605486,I
19472751,I
63500087,I
58561249,I
36154952,I
15287326,I
12717777,I
87086453,I
50254958,I
34840978,I
86295196,I
13625278,I
54778442,I
20280749,I
59385435,I
53797266,I
37548298,I
67826778,I
29233699,I
87912324,I
34363167,I
47538664,I
55050863,I
44495686,I
52022831,I
50518231,I
67116486,I
13469819,I
34634738,I
62527374,I
57190539,I
16409467,I
93967942,I
28949619,I
53886024,I
44737409,I
82294060,I
72973902,I
78985549,I
26559657,I
12863835,I
33979455,I
52852575,I
71654577,I
42618841,I
31516169,I
56464213,I
82569516,I
30463593,I
56457095,I
64970454,I
62992272,I
41055365,I
27403023,I
84941569,I
88437553,I
83631162,I
86021326,I
73108874,I
64513783,I
12885618,I
29060280,I
18599550,I
84956580,I
11355447,I
36234623,I
58583713,I
35399845,I
26423655,I
82343324,I
27238882,I
74003792,I
77577599,I
12578041,I
77944984,I
69283266,I
93274183,I
41700716,I
69843900,I
63286396,I
12832896,I
24703078,I
85042318,I
63229396,I
83129356,I
13293506,I
74139630,I
77684559,I
98278265,I
58671944,I
68407318,I
10228517,I
75230505,I
33600002,I
86104643,I
20786609,I
91296806,I
64778000,I
68448866,I
87992276,I
27387911,I
29802880,I
32736710,I
90138134,I
55448966,I
47637990,I
31475282,I
34356524,I
68556468,I
41952566,I
97136892,I
25817342,I
50190296,I
79895874,I
93630638,I
61414478,I
81392971,I
46040246,I
94860298,I
61112445,I
59331290,I
26264460,I
24278370,I
30236146,I
88344451,I
42027248,I
15105272,I
94175119,I
79181262,I
46658474,I
94348966,I
45128218,I
30272104,I
88792489,I
67571704,I
52898500,I
70150368,I
21107777,I
17316438,I
93571138,I
95420157,I
72306154,I
88712139,I
70368235,I
80844281,I
12597320,I
51116864,I
96179366,I
75844470,I
19231200,I
75243389,I
31008178,I
54369902,I
45549527,I
14616991,I
90831710,I
22001736,I
24883214,I
15902293,I
30516847,I
25906013,I
10069874,I
14819233,I
77578791,I
23968138,I
81650162,I
46071451,I
85050102,I
73952701,I
27412626,I
99601003,I
65295159,I
71783854,I
68368874,I
89421356,I
27023409,I
35051294,I
15073375,I
56323000,I
87805037,I
70630003,I
17481940,I
60874650,I
90922075,I
36693370,I
72539243,I
47271750,I
98111550,I
59092528,I
14398758,I
41001753,I
69772133,I
46426848,I
61452530,I
73925693,I
88364222,I
30890758,I
71230762,I
15975402,I
32126284,I
31229239,I
33488194,I
48025250,I
20587549,I
28019786,I
65939357,I
26096862,I
91370803,I
21035323,I
22099757,I
27825726,I
74895524,I
66158153,I
45917781,I
17221404,I
37641756,I
90755309,I
33666329,I
89147236,I
84105136,I
44012655,I
42034338,I
83651077,I
43682948,I
21907651,I
94028686,I
36326737,I
48035198,I
68019200,I
92345517,I
69701508,I
49100262,I
92629906,I
67428477,I
83253429,I
21044855,I
33702510,I
38339544,I
81063068,I
71341002,I
69004786,I
20276680,I
39551692,I
93521459,I
50499547,I
60943585,I
50302982,I
79221981,I
91826452,I
58599136,I
50802885,I
24906234,I
42444897,I
31672003,I
86181436,I
18856652,I
75902260,I
18345360,I
99970025,I
42287802,I
49576293,I
43792448,I
56006664,I
41319272,I
55491991,I
74183248,I
96602059,I
40820977,I
84098520,I
86641970,I
99137038,I
11797983,I
52087393,I
58401881,I
29251107,I
74524942,I
20607278,I
41915076,I
71188942,I
73143701,I
49826332,I
14099045,I
43064724,I
19578038,I
55098603,I
26972344,I
43498617,I
30402346,I
56903356,I
46736261,I
85516946,I
14144838,I
23453309,I
96334817,I
90164944,I
78368792,I
70679966,I
56208995,I
71868443,I
95423359,I
76719566,I
30962967,I
21397987,I
80542818,I
96257158,I
28134165,I
10893194,I
45912307,I
25884389,I
10896441,I
76007395,I
92304857,I
41546974,I
37312103,I
78660541,I
89890490,I
65918559,I
66047133,I
65639546,I
44219930,I
44425951,I
43274156,I
94246478,I
20674048,I
43361583,I
45033631,I
38061462,I
23290602,I
33697836,I
83050688,I
56127347,I
30191862,I
50421925,I
28917433,I
44000341,I
24469567,I
48028655,I
50549517,I
86109503,I
82969511,I
82984046,I
82408114,I
35416326,I
99420406,I
52895393,I
44148697,I
92905225,I
65657036,I
18956202,I
79533928,I
87530086,I
39869195,I
72399911,I
62019784,I
98092098,I
91844924,I
36443128,I
93409656,I
74614312,I
49012694,I
69228485,I
41804321,I
14841334,I
58614545,I
48726493,I
23645791,I
51245070,I
83281855,I
68153483,I
26601501,I
98686368,I
24834042,I
24641345,I
66853245,I
81876477,I
49965996,I
19165757,I
66625659,I
27646235,I
83404920,I
37579335,I
46597190,I
69571824,I
45723843,I
56345718,I
87379180,I
74842509,I
57098078,I
71716629,I
10407147,I
75488533,I
20150790,I
20324680,I
88301725,I
30987385,I
80021208,I
10946336,I
55803901,I
25185752,I
10832917,I
88183644,I
45091896,I
92588414,I
63936980,I
37510167,I
34408787,I
88805819,I
97044375,I
54213002,I
92373495,I
57240711,I
61168503,I
96385096,I
26240456,I
84669273,I
96248933,I
28453490,I
18102867,I
87955363,I
54356324,I
18425413,I
16353373,I
35488733,I
50662178,I
23917857,I
31133450,I
62197505,I
25685972,I
75282618,I
21722170,I
49738659,I
23402796,I
57676798,I
54164590,I
52167185,I
56062557,I
59613917,I
21765163,I
49216661,I
10458511,I
66662580,I
30324990,I
14029288,I
12716093,I
69460084,I
73519134,I
78158268,I
74950696,I
30512835,I
61081470,I
82969538,I
53828194,I
20053629,I
49949580,I
28501462,I
31772832,I
23913495,I
63868427,I
35220168,I
85143034,I
43647495,I
71835945,I
19010876,I
81185722,I
48473214,I
48157688,I
43688946,I
50727407,I
15741083,I
77527571,I
58995872,I
20657638,I
49592782,I
81554453,I
34573461,I
75087817,I
35243148,I
27802315,I
95182728,I
62292330,I
11001047,I
35039640,I
20076981,I
96223078,I
74646803,I
71746937,I
93629760,I
24384910,I
75856171,I
37823024,I
91944388,I
56303932,I
58896878,I
32197046,I
16668318,I
33208315,I
56149751,I
25552053,I
65332392,I
40394385,I
12941101,I
97208749,I
98848274,I
44880492,I
59002978,I
47928866,I
67483715,I
96896308,I
16355089,I
46501508,I
24651516,I
52675825,I
68937173,I
88201022,I
26325021,I
80162875,I
53208704,I
36546368,I
93110610,I
40359718,I
16333047,I
95465257,I
68798964,I
56833750,I
39915046,I
92851806,I
44011120,I
99313548,I
99108381,I
19697012,I
24866099,I
63268260,I
40981441,I
79305460,I
98390924,I
34034379,I
44768198,I
21650034,I
34098172,I
72011870,I
87447569,I
44953709,I
16641092,I
38573942,I
31659137,I
18345464,I
71876091,I
31048159,I
22472532,I
48388084,I
24969825,I
58803143,I
27808327,I
39628506,I
44462516,I
34255199,I
96956198,I
16919134,I
15412457,I
46074668,I
40234215,I
31022706,I
95286824,I
96358074,I
75634915,I
25646095,I
87210988,I
70667189,I
80184630,I
84465629,I
67895237,I
67239965,I
67926938,I
74924597,I
26322890,I
75464247,I
19408814,I
22492868,I
22014004,I
89770604,I
75408046,I
84251000,I
20620169,I
15257145,I
51399625,I
15292781,I
27958548,I
28595645,I
40004482,I
69059576,I
90400470,I
26879078,I
24423718,I
56006257,I
68257358,I
36612988,I
28712421,I
25342370,I
82124128,I
30167426,I
14874360,I
99122178,I
82120143,I
55980626,I
59144030,I
53265119,I
93334470,I
45821589,I
19687179,I
21165607,I
54564614,I
75265659,I
23070028,I
95338125,I
89783732,I
97646239,I
70649075,I
45141809,I
47232418,I
90463409,I
70513054,I
99722915,I
45579821,I
16121642,I
28134784,I
75138039,I
34320396,I
20352192,I
75300681,I
10609633,I
38482780,I
89171156,I
48888410,I
43977212,I
70397217,I
67791875,I
88917695,I
46728482,I
42324990,I
12041150,I
97059138,I
52966138,I
99511508,I
77511590,I
24871377,I
70620797,I
28323444,I
61138087,I
34143975,I
67338313,I
40403385,I
84674384,I
35056133,I
13514031,I
16670329,I
53168845,I
17253073,I
80311436,I
54079270,I
90940735,I
23976872,I
61466110,I
87590240,I
22287509,I
94585413,I
79787262,I
78623565,I
76211102,I
15214454,I
22546707,I
37814700,I
64853054,I
16266229,I
62581796,I
90068401,I
36535020,I
22098481,I
29708515,I
65987680,I
36824935,I
56421197,I
64108933,I
38044818,I
28204460,I
72670756,I
62596133,I
33488574,I
45956312,I
53416770,I
69453365,I
94268177,I
77111538,I
66401898,I
13963694,I
52083821,I
88137002,I
74667944,I
39163985,I
79111819,I
58165702,I
18994418,I
84106755,I
46803157,I
92492687,I
35943550,I
22461355,I
22583327,I
61347584,I
75916833,I
10167008,I
17365652,I
25546016,I
93562052,I
55030027,I
72936033,I
47509949,I
65062067,I
33619237,I
24149145,I
29475444,I
87116585,I
90519818,I
10978628,I
91934949,I
95753263,I
93284300,I
41385145,I
53048333,I
70888925,I
43242829,I
91738031,I
14407751,I
12674940,I
30297377,I
27378491,I
30543184,I
40148689,I
36302171,I
23445509,I
71418402,I
26553387,I
31188093,I
27811421,I
72087571,I
74804095,I
19870277,I
29346007,I
55478226,I
31774601,I
45708894,I
22596481,I
91031645,I
53966611,I
12157558,I
65490268,I
95668460,I
23538037,I
23243968,I
33948898,I
53234002,I
15254785,I
96491810,I
83555051,I
35012020,I
34809338,I
47792151,I
57140805,I
41938782,I
80461107,I
59642078,I
56277402,I
95662181,I
53639266,I
60378687,I
25747348,I
85106779,I
71565712,I
59741906,I
41191397,I
88806697,I
73063913,I
61127564,I
12537437,I
81496099,I
81992536,I
44362066,I
54979378,I
34773447,I
49212133,I
23416631,I
47354240,I
28804229,I
87294569,I
50035564,I
56008226,I
63159475,I
40339019,I
94366763,I
30724962,I
30758192,I
79905179,I
33623431,I
99920750,I
54712496,I
88987107,I
98475212,I
66838089,I
93148442,I
40605609,I
51140305,I
40340451,I
65541273,I
27459915,I
52071744,I
25327197,I
17577510,I
90154355,I
55426095,I
52479128,I
31495256,I
28372964,I
61758574,I
35705574,I
39500840,I
15823356,I
20206974,I
48244177,I
10670145,I
62312554,I
18634519,I
99405533,I
53069839,I
65367529,I
65694200,I
35848211,I
86113160,I
16297400,I
38842965,I
81176492,I
54670956,I
68113136,I
48881674,I
66399548,I
27629469,I
50275306,I
64635549,I
76807148,I
15096856,I
50095940,I
86970845,I
71172175,I
93146352,I
87664149,I
37367115,I
65135396,I
86843722,I
89084475,I
94077428,I
58626179,I
66961784,I
91541404,I
71363744,I
36478391,I
23624856,I
36476495,I
45001596,I
94920783,I
23427712,I
75889638,I
56822686,I
74557347,I
59109063,I
99207559,I
37171023,I
25894406,I
67786013,I
63644745,I
95273692,I
43091737,I
41165134,I
16401603,I
86977773,I
14662660,I
47124053,I
94783229,I
58542842,I
30607731,I
64359539,I
30606334,I
87678753,I
41379267,I
41742498,I
15973195,I
37820512,I
59362457,I
55796547,I
36111974,I
72027617,I
65271863,I
57005129,I
55418263,I
18745988,I
26689050,I
68075338,I
25552913,I
77148482,I
40128213,I
54273715,I
28477053,I
92922441,I
21852101,D
44384075,I
95864945,I
78704745,I
46941973,I
31493444,I
75580908,I
21332022,I
11951207,I
73386051,I
17396656,I
92482227,I
35657601,I
48957967,I
11029975,I
24820580,I
20712856,I
41154367,I
82827688,I
33317707,I
28136835,I
45046325,I
35522269,I
81391515,I
55040930,I
24525258,I
54480728,I
60621054,I
73667805,I
92564517,I
25258991,I
45312815,I
70636550,I
65913382,I
48681149,I
28834047,I
17532021,I
81920485,I
72837811,I
12239835,I
46028491,I
78226495,I
21353924,I
19155517,I
86446164,I
69681261,I
38889029,I
99151936,I
82075533,I
80442308,I
17471300,I
13789723,I
90534890,I
98136189,I
50774387,I
73166512,I
51547814,I
70495141,I
48115243,I
52975913,I
24363878,I
78371450,I
57009357,I
76609695,I
51033878,I
48112514,I
68412091,I
22278674,I
37366041,I
96085068,I
27817352,I
10895396,I
12450406,I
29178117,I
60019889,I
67734518,I
89121932,I
98582589,I
18094560,I
64737201,I
77704854,I
92691535,I
57952559,I
79727375,I
